ID,District,Street,Date_Time,Lat,Long,Street_Lights,Police_Presence,Emergency_Services,Crowd_Level,Active_Shops,Public_Transport,Incident_Reports,Emergency_Calls,Tourist_Season,Risk_Level
TUN_7930,Carthage,Avenue de la République,2024-10-05 05:18:00,36.864360291850836,10.250985367327539,False,True,True,4.0,9.0,True,1.0,4.0,False,2.0
TUN_7931,Montplaisir,Avenue Kheireddine Pacha,2024-10-09 01:10:00,36.85385011184832,10.203431194097792,True,False,True,1.0,37.0,,4.0,4.0,True,2.0
TUN_7932,La Marsa,Rue de la Plage,2024-10-09 01:11:00,36.819344598021246,10.21442754943307,True,False,True,5.0,8.0,True,2.0,19.0,False,3.0
TUN_7933,,,2024-10-21 17:04:00,36.76744040703379,10.12597856525975,True,False,True,5.0,18.0,True,6.0,20.0,False,3.0
TUN_7934,El Menzah,,2024-10-22 20:36:00,36.75250172085331,10.268136301723517,True,False,True,2.0,16.0,True,1.0,3.0,False,2.0
TUN_7935,La Medina,Rue Jamaa Ezzitouna,2024-10-27 19:32:00,36.724377842416075,10.257391936592839,True,True,True,5.0,7.0,True,2.0,14.0,False,2.0
TUN_7936,La Marsa,Avenue Habib Bourguiba,2024-10-24 03:22:00,36.80195141338017,10.231294078777388,False,False,True,1.0,12.0,True,3.0,,False,3.0
TUN_7937,Lafayette,Avenue de Londres,2024-10-19 17:57:00,36.81705217510197,10.193238207265788,False,True,True,2.0,12.0,False,0.0,3.0,False,2.0
TUN_7938,El Menzah,Rue Mohamed V,2024-10-21 19:50:00,36.77186779810316,10.292891853655902,True,False,True,1.0,16.0,True,0.0,10.0,True,2.0
TUN_7939,Les Berges du Lac,Rue du Lac Windermere,2024-10-13 01:25:00,36.795071813536175,10.275806394375294,True,True,True,3.0,24.0,True,3.0,2.0,True,1.0
TUN_7940,Lafayette,,2024-10-16 12:13:00,36.772702891473855,10.228886098702924,True,False,False,1.0,17.0,,7.0,9.0,True,3.0
TUN_7941,La Marsa,Rue du Port,2024-10-22 07:22:00,36.82820121146414,10.174360199543457,True,False,False,1.0,34.0,True,0.0,23.0,True,3.0
TUN_7942,La Marsa,Avenue du 14 Janvier,2024-11-01 00:24:00,36.880251841559314,10.223604455736302,True,False,True,5.0,36.0,True,1.0,1.0,False,2.0
TUN_7943,Le Bardo,Rue du Pacha,2024-10-12 13:45:00,36.73278405240939,10.215088185306133,False,True,True,4.0,,True,6.0,15.0,True,2.0
TUN_7944,Mutuelleville,Avenue Taieb Mehiri,2024-10-11 17:12:00,36.77628176198063,10.178848397566984,True,False,True,5.0,24.0,True,4.0,4.0,True,2.0
TUN_7945,Carthage,Avenue Habib Bourguiba,2024-10-22 15:49:00,36.728173720790174,10.161334794337614,True,False,True,2.0,33.0,True,,5.0,,2.0
TUN_7946,Montplaisir,Avenue Mohamed V,2024-10-19 06:50:00,36.824988754081566,10.181402158447465,True,False,True,3.0,22.0,True,2.0,19.0,False,2.0
TUN_7947,Lafayette,Rue de Marseille,2024-10-23 14:16:00,36.84577410189772,10.21478228120668,False,,False,1.0,9.0,True,3.0,17.0,True,4.0
TUN_7948,Le Bardo,Rue du Musée,2024-11-01 05:46:00,36.88638254651949,10.18562696894222,True,True,True,5.0,32.0,True,0.0,20.0,True,1.0
TUN_7949,La Marsa,Avenue Habib Bourguiba,2024-10-08 12:19:00,36.755774385252195,10.152714897640276,True,False,True,1.0,37.0,False,6.0,1.0,False,3.0
TUN_7950,Montplaisir,Avenue Mohamed V,2024-10-04 16:38:00,36.890042241173084,10.252192663552162,True,True,True,2.0,14.0,True,7.0,3.0,False,2.0
TUN_7951,Les Berges du Lac,Rue du Lac Michigan,2024-10-23 17:14:00,36.71265253436414,10.206293499191483,True,True,True,3.0,7.0,True,4.0,20.0,False,2.0
TUN_7952,Lafayette,Rue de Marseille,2024-10-04 21:52:00,36.82060277267292,10.11353503264512,,False,True,1.0,23.0,False,5.0,24.0,False,4.0
TUN_7953,Les Berges du Lac,Rue du Lac Michigan,2024-10-09 16:41:00,36.71142654386867,10.173663301125226,True,False,False,2.0,29.0,False,5.0,,False,3.0
TUN_7954,Montplaisir,Rue d'Iran,2024-10-04 21:28:00,36.878754837552385,10.276982691442399,False,True,True,5.0,32.0,,1.0,18.0,True,
TUN_7955,La Medina,Rue Jamaa Ezzitouna,2024-10-07 21:42:00,36.80596181141401,10.251047306239991,True,False,False,5.0,23.0,True,5.0,21.0,True,3.0
TUN_7956,La Medina,Rue Jamaa Ezzitouna,,36.83386967015256,10.164649356788802,True,True,False,5.0,28.0,True,2.0,21.0,False,2.0
TUN_7957,Carthage,Avenue Habib Bourguiba,2024-10-08 16:46:00,36.86631478518209,10.287636630408903,False,True,True,4.0,3.0,True,0.0,1.0,False,2.0
TUN_7958,Mutuelleville,Rue des Jasmins,2024-10-12 10:30:00,36.7300621244968,10.115320581671641,False,False,True,3.0,16.0,True,5.0,8.0,False,3.0
TUN_7959,Les Berges du Lac,Rue du Lac Victoria,2024-10-20 19:07:00,36.70771831238763,10.292246940778439,True,True,False,5.0,37.0,True,5.0,6.0,True,2.0
TUN_7960,,,2024-10-08 07:31:00,36.87577622918257,10.149141018496936,True,True,True,2.0,15.0,True,1.0,1.0,False,1.0
TUN_7961,Mutuelleville,Avenue Louis Braille,2024-10-29 13:23:00,36.762986645491786,10.101818836060483,True,True,True,3.0,35.0,False,1.0,15.0,True,1.0
TUN_7962,Lafayette,Rue d'Algérie,2024-11-01 01:25:00,36.72579578158543,10.186761607303666,,False,True,5.0,14.0,True,3.0,3.0,False,2.0
TUN_7963,Carthage,Rue des Suffetes,2024-10-04 19:45:00,36.79369224741742,10.171794085937401,False,True,True,3.0,3.0,True,3.0,11.0,True,2.0
TUN_7964,Carthage,Avenue Habib Bourguiba,2024-10-06 08:38:00,36.819661215139206,10.20781780104136,True,True,False,4.0,23.0,True,3.0,,True,2.0
TUN_7965,Le Bardo,Rue du Musée,2024-10-08 16:20:00,36.70619412068451,10.259354572113969,True,True,True,4.0,27.0,True,6.0,8.0,False,2.0
TUN_7966,Cite Olympique,Avenue Mohamed Ali,2024-10-16 17:37:00,36.75497913165142,10.26848616043009,True,False,True,5.0,37.0,True,6.0,16.0,False,3.0
TUN_7967,Mutuelleville,Rue des Jasmins,2024-10-29 02:47:00,36.70655997485538,10.180245999922338,False,True,,5.0,7.0,True,4.0,15.0,True,2.0
TUN_7968,Montplaisir,Avenue Kheireddine Pacha,2024-10-13 15:55:00,36.784067077839104,10.18596914874127,True,True,False,2.0,0.0,True,0.0,20.0,True,2.0
TUN_7969,El Menzah,Rue Mohamed V,2024-10-24 22:04:00,36.879020005813246,10.129635546065895,True,True,True,5.0,,False,1.0,6.0,False,2.0
TUN_7970,Le Bardo,Avenue de Paris,2024-10-13 21:50:00,36.896530482298715,10.109509521776232,False,True,False,4.0,16.0,True,6.0,7.0,True,3.0
TUN_7971,Montplaisir,Rue du Caire,2024-10-04 04:32:00,36.827409510700726,10.228242998047005,True,True,True,2.0,10.0,False,6.0,13.0,,2.0
TUN_7972,Le Bardo,Avenue de Paris,2024-10-26 07:53:00,36.73232753875692,10.112887525110539,True,True,True,3.0,2.0,True,4.0,3.0,False,2.0
TUN_7973,Mutuelleville,Avenue Louis Braille,2024-10-21 01:44:00,36.88116987799986,10.246766023884291,True,True,False,3.0,10.0,True,1.0,1.0,True,2.0
TUN_7974,La Marsa,Avenue Habib Bourguiba,2024-10-27 05:33:00,36.80324956464001,10.20781802900445,True,True,True,,32.0,True,1.0,22.0,False,2.0
TUN_7975,Lafayette,Avenue de la Liberté,2024-10-13 05:21:00,36.73074986242059,10.139716595645217,True,True,True,2.0,26.0,True,5.0,17.0,False,2.0
TUN_7976,La Marsa,Avenue Habib Bourguiba,2024-10-05 21:45:00,36.88434533389033,10.20790458870253,True,True,True,4.0,16.0,True,5.0,19.0,False,2.0
TUN_7977,El Menzah,Rue Mohamed V,2024-10-07 10:25:00,36.85149381014462,10.13659954332042,True,True,False,2.0,39.0,True,3.0,6.0,False,2.0
TUN_7978,La Marsa,Avenue Habib Bourguiba,2024-10-26 19:57:00,36.84634105454463,10.187747441502083,True,False,True,2.0,10.0,True,,0.0,True,2.0
TUN_7979,Cite Olympique,Avenue Mohamed Ali,2024-10-05 22:39:00,36.84183614075888,10.259912063248446,True,False,True,1.0,11.0,True,0.0,8.0,True,2.0
TUN_7980,Les Berges du Lac,Rue du Lac Victoria,2024-10-22 01:31:00,36.74006796421929,10.192383858682128,True,True,False,3.0,9.0,True,0.0,15.0,False,2.0
TUN_7981,Lafayette,Rue d'Algérie,2024-10-17 19:53:00,36.74220133834151,10.129739863659509,True,True,True,4.0,10.0,True,,3.0,True,1.0
TUN_7982,Le Bardo,Avenue Habib Bourguiba,2024-10-21 11:14:00,36.837658599685454,10.24476573636459,True,False,True,1.0,34.0,True,1.0,15.0,True,2.0
TUN_7983,El Menzah,Avenue Hédi Nouira,2024-10-18 01:14:00,36.74394455002208,10.137353683254002,True,False,True,1.0,14.0,True,3.0,1.0,True,2.0
TUN_7984,Montplaisir,Rue d'Iran,2024-10-16 13:58:00,36.78773433936061,10.247709974874022,False,False,True,5.0,30.0,True,0.0,13.0,False,2.0
TUN_7985,Le Bardo,Rue du Musée,2024-10-18 00:22:00,36.85640036511879,10.195870457843167,True,True,True,3.0,24.0,True,4.0,22.0,False,2.0
TUN_7986,Carthage,Avenue Habib Bourguiba,2024-10-26 04:36:00,36.85679050361957,10.190748351818861,False,True,,1.0,12.0,True,4.0,6.0,True,2.0
TUN_7987,Montplaisir,Avenue Mohamed V,2024-10-29 19:54:00,36.79065235450517,10.270287007571495,True,True,True,1.0,14.0,,3.0,16.0,True,2.0
TUN_7988,La Marsa,Avenue Habib Bourguiba,2024-10-04 01:16:00,36.85843798765505,10.241720704868134,False,True,True,4.0,21.0,,7.0,6.0,False,2.0
TUN_7989,Mutuelleville,Rue des Orangers,2024-10-05 02:01:00,36.86772435923961,10.106582159390987,False,True,True,5.0,30.0,True,0.0,23.0,True,2.0
TUN_7990,El Menzah,Rue des Entrepreneurs,2024-10-08 00:51:00,36.830955150256855,10.15923486292032,True,False,False,3.0,20.0,False,5.0,11.0,True,3.0
TUN_7991,La Marsa,Rue de la Plage,2024-10-05 23:57:00,36.745685170461684,10.27418413216998,True,True,False,2.0,9.0,True,3.0,12.0,False,2.0
TUN_7992,Les Berges du Lac,Boulevard de la Terre,,36.754802356077114,10.10366523370904,True,True,False,5.0,9.0,True,2.0,4.0,True,2.0
TUN_7993,Le Bardo,Rue du Pacha,2024-10-04 07:03:00,36.76296823108175,10.209050689252395,False,False,,2.0,31.0,False,1.0,20.0,,3.0
TUN_7994,La Marsa,Avenue du 14 Janvier,2024-10-07 15:44:00,36.72336082154679,10.24556513383479,True,True,True,3.0,29.0,True,2.0,12.0,True,1.0
TUN_7995,La Medina,Souk El Attarine,2024-10-04 15:30:00,36.75463192407399,10.224371217096916,True,True,True,1.0,36.0,False,2.0,22.0,True,2.0
TUN_7996,Les Berges du Lac,Rue du Lac Michigan,2024-10-13 11:05:00,36.741903844862506,10.252106440420889,False,False,False,2.0,21.0,True,1.0,2.0,True,3.0
TUN_7997,Lafayette,Avenue de la Liberté,2024-10-27 08:27:00,36.791065749961724,10.24513836978295,True,False,True,5.0,27.0,True,1.0,16.0,False,2.0
TUN_7998,Cite Olympique,,2024-10-19 03:17:00,36.881687509574455,10.238406139030623,False,False,False,2.0,4.0,False,0.0,14.0,True,3.0
TUN_7999,Le Bardo,Avenue de Paris,2024-10-05 14:07:00,36.72089606335079,10.264307972185131,True,True,True,3.0,17.0,True,0.0,17.0,False,2.0
TUN_8000,Le Bardo,Rue du Musée,2024-10-13 10:12:00,36.84405358478948,10.229138133689908,True,True,True,3.0,12.0,True,2.0,1.0,True,1.0
TUN_8001,El Menzah,Rue des Entrepreneurs,,36.837456600882625,10.180483698851397,True,True,False,5.0,15.0,False,4.0,15.0,False,2.0
TUN_8002,Lafayette,Rue de Marseille,,36.71915083973268,10.194381821982917,True,False,True,2.0,16.0,False,5.0,11.0,True,3.0
TUN_8003,La Marsa,Rue de la Plage,2024-10-23 15:24:00,36.88451448098116,10.24334495653629,True,False,False,5.0,10.0,True,6.0,22.0,True,3.0
TUN_8004,La Medina,Rue Jamaa Ezzitouna,2024-10-11 17:00:00,36.81369444043136,10.27526120593336,True,True,True,3.0,1.0,True,0.0,23.0,False,2.0
TUN_8005,La Marsa,Rue du Port,2024-11-01 19:32:00,36.77274510422714,10.154443760167956,False,False,True,5.0,21.0,True,2.0,13.0,False,2.0
TUN_8006,Lafayette,,2024-10-07 03:37:00,36.85130771669906,10.168415359194213,True,False,True,3.0,16.0,True,2.0,18.0,False,2.0
TUN_8007,Les Berges du Lac,Rue du Lac Windermere,2024-10-06 19:10:00,36.75147309168033,10.286147879272484,False,True,True,1.0,16.0,False,5.0,10.0,False,3.0
TUN_8008,La Medina,Rue de la Kasbah,2024-10-22 18:46:00,36.838701967409264,10.21570235848189,True,True,True,4.0,32.0,True,4.0,20.0,False,2.0
TUN_8009,Mutuelleville,Avenue Louis Braille,2024-10-31 20:12:00,36.70794224151445,10.135792363427,True,False,True,1.0,25.0,True,0.0,21.0,True,3.0
TUN_8010,Lafayette,Avenue de la Liberté,2024-10-12 04:49:00,36.86788160752185,10.232739027782477,True,True,True,5.0,18.0,False,2.0,10.0,True,1.0
TUN_8011,Mutuelleville,Avenue Louis Braille,2024-10-17 00:35:00,36.789634169404266,10.298152431107876,False,False,True,5.0,25.0,False,7.0,11.0,False,3.0
TUN_8012,Le Bardo,Rue du Pacha,2024-10-09 00:10:00,36.82733858287159,10.26469071289408,True,True,False,3.0,21.0,True,4.0,5.0,True,2.0
TUN_8013,Lafayette,Avenue de la Liberté,2024-10-20 08:05:00,36.74424756396134,10.24914822731028,False,True,False,4.0,21.0,False,3.0,14.0,,2.0
TUN_8014,Montplaisir,Avenue Kheireddine Pacha,2024-10-30 09:18:00,36.83541474253169,10.141609330853253,True,False,False,1.0,14.0,False,1.0,9.0,False,3.0
TUN_8015,Cite Olympique,Avenue Mohamed Ali,2024-10-10 13:36:00,36.85444805517866,10.275227956936803,True,False,True,5.0,17.0,True,3.0,3.0,True,2.0
TUN_8016,La Medina,Rue Jamaa Ezzitouna,2024-10-08 10:52:00,36.79464263737688,10.20515776870711,False,True,True,3.0,28.0,False,0.0,15.0,False,2.0
TUN_8017,Cite Olympique,Avenue du Stade,2024-10-07 05:26:00,36.82354538481236,10.277858004414393,True,False,True,2.0,23.0,True,2.0,7.0,False,2.0
TUN_8018,Carthage,Avenue de la République,2024-10-04 21:10:00,36.791265184764484,10.165965565884976,True,False,True,2.0,29.0,True,7.0,19.0,False,3.0
TUN_8019,Les Berges du Lac,Rue du Lac Michigan,2024-10-29 15:04:00,36.87881827385157,10.112410210527086,True,True,True,2.0,33.0,False,6.0,17.0,True,2.0
TUN_8020,La Marsa,Avenue Habib Bourguiba,2024-11-01 00:41:00,36.799573836102866,10.19519519373195,,,True,3.0,17.0,True,3.0,3.0,False,2.0
TUN_8021,Cite Olympique,Rue des Sports,2024-10-07 16:14:00,36.868361741805764,10.153967520963576,False,True,True,2.0,20.0,True,0.0,15.0,False,2.0
TUN_8022,Carthage,Rue des Suffetes,2024-10-05 07:41:00,36.86027041165405,10.24304585795526,False,False,False,4.0,38.0,True,4.0,13.0,True,3.0
TUN_8023,Lafayette,Rue de Marseille,2024-10-13 00:58:00,36.782100964269674,10.291421310571208,True,True,True,3.0,34.0,True,5.0,22.0,True,2.0
TUN_8024,El Menzah,Rue des Entrepreneurs,,36.746016898371494,10.238194830230313,True,False,True,2.0,6.0,False,4.0,5.0,True,2.0
TUN_8025,Cite Olympique,Rue Pierre de Coubertin,2024-10-08 03:04:00,36.78121642651195,10.277386785941841,True,True,True,2.0,38.0,True,3.0,12.0,False,1.0
TUN_8026,La Medina,,2024-10-30 14:24:00,36.86524347515504,10.190604802720241,True,,False,1.0,5.0,False,6.0,5.0,False,4.0
TUN_8027,Les Berges du Lac,Rue du Lac Michigan,2024-10-24 04:26:00,36.74552650716388,10.254328147439061,True,True,True,4.0,19.0,True,0.0,23.0,,2.0
TUN_8028,Carthage,Avenue Habib Bourguiba,2024-10-25 17:39:00,36.80488726917155,10.268608687334341,True,True,True,4.0,20.0,True,1.0,9.0,False,1.0
TUN_8029,Carthage,Avenue de la République,2024-10-04 11:39:00,36.86121934959215,10.24217512551671,True,False,True,5.0,11.0,True,4.0,6.0,False,
TUN_8030,El Menzah,Rue des Entrepreneurs,2024-10-22 00:15:00,36.77069549502568,10.201555457213914,False,True,True,3.0,6.0,True,5.0,4.0,False,3.0
TUN_8031,Carthage,,2024-10-25 12:28:00,36.82844192740054,10.225173221923074,True,False,True,1.0,17.0,True,6.0,14.0,True,3.0
TUN_8032,El Menzah,Avenue Hédi Nouira,2024-10-24 23:30:00,36.749126314809764,10.240101399135776,False,True,True,4.0,,True,0.0,2.0,True,1.0
TUN_8033,La Marsa,Rue du Port,2024-10-18 02:27:00,36.72185588907364,10.150616880644286,True,True,True,5.0,33.0,False,1.0,19.0,False,2.0
TUN_8034,Cite Olympique,Rue Pierre de Coubertin,2024-10-20 23:18:00,36.85887684501857,10.261915852182998,True,False,True,3.0,5.0,True,1.0,11.0,False,2.0
TUN_8035,Mutuelleville,Avenue Taieb Mehiri,2024-10-24 05:21:00,36.71979372468174,10.290064907793456,False,True,True,5.0,6.0,True,2.0,7.0,False,2.0
TUN_8036,La Medina,Rue Sidi Ben Arous,2024-10-19 03:15:00,36.75427627901592,10.193047863035988,True,False,True,3.0,28.0,False,1.0,19.0,True,2.0
TUN_8037,Mutuelleville,Avenue Louis Braille,2024-10-25 23:29:00,36.87102188439949,10.240213436621977,False,True,True,2.0,16.0,False,6.0,24.0,False,3.0
TUN_8038,Mutuelleville,Rue des Jasmins,,36.76929385741573,10.24740518115807,True,True,True,3.0,32.0,True,0.0,13.0,False,1.0
TUN_8039,La Medina,Rue Jamaa Ezzitouna,2024-10-08 09:10:00,36.89460906990283,10.232449509504296,False,True,False,4.0,5.0,True,4.0,20.0,True,3.0
TUN_8040,El Menzah,Rue Mohamed V,2024-10-20 16:17:00,36.89594686695477,10.209423021665728,True,True,True,2.0,9.0,False,6.0,19.0,True,3.0
TUN_8041,La Marsa,Rue de la Plage,2024-10-20 14:30:00,36.75365520409071,10.276329590914962,True,False,True,5.0,22.0,True,1.0,14.0,True,2.0
TUN_8042,La Medina,Rue de la Kasbah,2024-11-02 16:41:00,36.70819564444998,10.18978534185378,,True,True,2.0,6.0,True,6.0,13.0,True,2.0
TUN_8043,Montplaisir,Avenue Kheireddine Pacha,2024-10-17 05:37:00,36.84101265684107,10.112220591297321,True,True,True,,32.0,True,7.0,5.0,False,2.0
TUN_8044,Les Berges du Lac,Rue du Lac Michigan,2024-10-09 10:00:00,36.79019730052967,10.268911275142433,True,False,,2.0,34.0,False,2.0,18.0,True,3.0
TUN_8045,Lafayette,Avenue de Londres,2024-10-22 09:36:00,36.720150568791915,10.23479625446331,True,True,,2.0,34.0,True,5.0,1.0,True,2.0
TUN_8046,La Marsa,Rue de la Plage,2024-10-12 10:15:00,36.84150456379561,10.26985172529993,False,False,True,1.0,9.0,True,7.0,2.0,False,4.0
TUN_8047,Les Berges du Lac,Rue du Lac Windermere,2024-10-24 20:10:00,36.706234981822384,10.12770948848894,True,,False,5.0,24.0,True,7.0,16.0,True,3.0
TUN_8048,La Marsa,Rue du Port,2024-10-24 02:52:00,36.87403933809845,10.106150588101944,True,False,True,2.0,29.0,True,0.0,4.0,False,2.0
TUN_8049,El Menzah,Avenue de la Liberté,2024-10-30 13:17:00,36.72773050582266,10.2868749080765,False,True,False,2.0,38.0,True,0.0,4.0,,
TUN_8050,Les Berges du Lac,Boulevard de la Terre,2024-10-29 07:45:00,36.725462375749345,10.129545661170114,False,False,True,3.0,,False,2.0,18.0,False,3.0
TUN_8051,,,2024-10-10 15:06:00,36.735134459593716,10.261930466414091,True,True,True,,21.0,,3.0,19.0,False,2.0
TUN_8052,La Medina,Souk El Attarine,2024-10-07 19:48:00,36.892053271698416,10.264641988436127,False,True,True,3.0,21.0,True,1.0,15.0,True,1.0
TUN_8053,Le Bardo,Rue du Musée,2024-10-11 23:23:00,36.83863387205077,10.241741040109801,True,,True,,39.0,True,2.0,19.0,True,2.0
TUN_8054,Lafayette,Avenue de Londres,2024-11-01 00:26:00,36.86027430709272,10.126252442218574,False,True,True,4.0,0.0,True,1.0,21.0,False,3.0
TUN_8055,Lafayette,Avenue de la Liberté,2024-10-10 21:18:00,36.779526997146554,10.233479724912161,True,False,True,4.0,6.0,True,6.0,14.0,False,3.0
TUN_8056,El Menzah,Rue Mohamed V,2024-10-09 11:05:00,36.76726254550099,10.277817316665374,True,True,True,1.0,36.0,True,6.0,19.0,True,2.0
TUN_8057,Cite Olympique,Avenue du Stade,2024-10-13 23:50:00,36.746896801356634,10.185106328960178,False,True,True,2.0,32.0,True,0.0,12.0,False,2.0
TUN_8058,Montplaisir,Rue d'Iran,2024-11-02 16:47:00,36.796129605662486,10.18270337087572,True,True,True,,18.0,True,6.0,0.0,False,2.0
TUN_8059,Cite Olympique,Avenue Mohamed Ali,2024-10-11 01:47:00,36.810365746706836,10.188571661915883,True,False,False,5.0,8.0,False,1.0,3.0,True,3.0
TUN_8060,Montplaisir,Avenue Mohamed V,2024-10-17 16:54:00,36.82635496873055,10.116454378135241,False,True,True,3.0,20.0,True,,4.0,False,2.0
TUN_8061,Carthage,Rue des Suffetes,2024-10-22 05:02:00,36.75142370079974,10.278405113805995,True,True,False,,27.0,True,5.0,22.0,True,3.0
TUN_8062,Lafayette,,2024-10-12 09:37:00,36.889730816180595,10.273836572796103,True,True,True,4.0,5.0,True,7.0,16.0,True,2.0
TUN_8063,Mutuelleville,Avenue Taieb Mehiri,2024-10-26 10:27:00,36.73395169964143,10.299581864358059,False,True,True,2.0,10.0,False,1.0,16.0,False,
TUN_8064,Mutuelleville,Avenue Louis Braille,2024-10-12 10:04:00,36.89313063495328,10.217036628299683,True,True,True,4.0,9.0,True,7.0,20.0,True,2.0
TUN_8065,La Medina,Rue Jamaa Ezzitouna,2024-11-02 03:32:00,36.7029712245015,10.250238327290278,False,True,True,,0.0,True,5.0,14.0,True,2.0
TUN_8066,Les Berges du Lac,Rue du Lac Michigan,2024-10-04 12:09:00,36.79622513836337,10.14053438126146,True,True,True,1.0,7.0,True,0.0,13.0,True,2.0
TUN_8067,Carthage,Rue Hannibal,2024-10-10 23:05:00,36.766673567623315,10.233505763644834,True,True,True,2.0,30.0,False,2.0,20.0,False,2.0
TUN_8068,Mutuelleville,Avenue Louis Braille,2024-10-18 03:13:00,36.78982468278605,10.229946569751478,True,True,True,2.0,34.0,True,1.0,1.0,False,1.0
TUN_8069,La Medina,,2024-10-19 07:59:00,36.81413291579616,10.280241747168324,True,True,True,2.0,,True,1.0,23.0,True,1.0
TUN_8070,Le Bardo,Rue du Musée,2024-10-15 22:52:00,36.787117831602544,10.266158544567816,True,False,False,3.0,7.0,False,0.0,9.0,True,3.0
TUN_8071,La Marsa,Rue du Port,2024-10-24 06:15:00,36.78296937006032,10.287693292523553,True,True,True,1.0,35.0,True,7.0,8.0,False,2.0
TUN_8072,Montplaisir,Rue d'Iran,2024-11-02 16:31:00,36.84654468308266,10.273766694540322,False,True,False,4.0,4.0,True,6.0,4.0,True,3.0
TUN_8073,La Medina,Rue Jamaa Ezzitouna,2024-10-16 22:14:00,36.83717525501729,10.273738778979771,False,False,True,3.0,1.0,True,6.0,8.0,False,3.0
TUN_8074,Mutuelleville,Rue des Orangers,2024-11-01 09:37:00,36.866654256407166,10.112744665337743,True,True,True,1.0,17.0,True,3.0,23.0,False,2.0
TUN_8075,El Menzah,Avenue Hédi Nouira,2024-10-21 13:40:00,36.7499917962479,10.269192390539192,True,False,False,4.0,4.0,True,6.0,23.0,False,4.0
TUN_8076,Les Berges du Lac,Rue du Lac Windermere,2024-10-08 20:49:00,36.82190570195081,10.221495678900624,True,True,True,5.0,39.0,True,0.0,18.0,True,1.0
TUN_8077,Le Bardo,Avenue Habib Bourguiba,2024-10-25 09:33:00,36.81703895707857,10.176088890353192,True,True,True,2.0,35.0,True,6.0,21.0,False,2.0
TUN_8078,Le Bardo,Rue du Pacha,2024-10-11 19:31:00,36.77394756217454,10.111302924877613,False,True,True,3.0,34.0,False,1.0,18.0,True,2.0
TUN_8079,Le Bardo,Rue du Musée,2024-11-02 12:14:00,36.797211508380535,10.23553475495361,True,True,True,2.0,33.0,True,3.0,7.0,True,1.0
TUN_8080,,,2024-10-04 19:34:00,36.76275642866115,10.165640350107523,False,True,True,5.0,12.0,True,3.0,7.0,True,1.0
TUN_8081,Les Berges du Lac,Rue du Lac Michigan,2024-10-16 11:05:00,36.7283688795234,10.193555252997207,True,True,True,3.0,28.0,True,6.0,0.0,True,2.0
TUN_8082,La Medina,Rue de la Kasbah,2024-10-10 02:41:00,36.74276024213255,10.236345687411028,True,False,True,3.0,17.0,True,1.0,5.0,True,2.0
TUN_8083,Les Berges du Lac,Rue du Lac Victoria,2024-10-18 19:31:00,36.72110272928024,10.282354909404829,True,True,True,3.0,4.0,True,3.0,8.0,True,1.0
TUN_8084,Montplaisir,Avenue Mohamed V,2024-10-29 05:54:00,36.83661391503802,10.265087383121001,True,False,True,4.0,38.0,True,4.0,15.0,False,2.0
TUN_8085,Lafayette,Rue d'Algérie,2024-10-24 10:58:00,36.83214547862183,10.19011942582072,True,False,True,2.0,8.0,True,3.0,11.0,,2.0
TUN_8086,Mutuelleville,,2024-10-12 03:45:00,36.89012127431597,10.177556631489276,False,False,False,1.0,7.0,False,2.0,13.0,False,4.0
TUN_8087,Le Bardo,Rue du Pacha,2024-10-27 21:11:00,36.84593568272945,10.147955947768809,True,True,False,4.0,,True,6.0,18.0,True,3.0
TUN_8088,Cite Olympique,Rue des Sports,2024-10-14 03:09:00,36.71040916775123,10.174485350235194,True,True,True,2.0,23.0,False,0.0,22.0,True,2.0
TUN_8089,Montplaisir,Avenue Kheireddine Pacha,2024-10-13 03:25:00,36.87684903478579,10.12220927745838,True,False,True,1.0,33.0,True,1.0,13.0,False,2.0
TUN_8090,El Menzah,Rue des Entrepreneurs,2024-11-02 12:38:00,36.87253503258914,10.294221101672951,True,False,True,3.0,16.0,True,5.0,14.0,True,2.0
TUN_8091,Montplaisir,,2024-10-27 08:01:00,36.78866406415454,10.214783488791916,True,False,True,4.0,29.0,True,5.0,6.0,False,2.0
TUN_8092,La Medina,Rue Sidi Ben Arous,2024-10-13 13:36:00,36.81717261010559,10.125561168559042,True,True,False,1.0,32.0,False,6.0,9.0,True,3.0
TUN_8093,Carthage,Avenue Habib Bourguiba,2024-10-18 07:56:00,36.8952156664945,10.17056120185318,,True,True,3.0,3.0,True,6.0,11.0,True,2.0
TUN_8094,Le Bardo,Avenue de Paris,2024-10-15 17:31:00,36.806460872769634,10.209407828724132,True,False,False,4.0,11.0,False,3.0,6.0,True,2.0
TUN_8095,Lafayette,Avenue de Londres,2024-10-21 05:36:00,36.881064365675215,10.206577127328174,True,,True,5.0,13.0,True,2.0,7.0,True,1.0
TUN_8096,La Marsa,Rue de la Plage,2024-10-18 01:00:00,36.71660775156204,10.107100673743727,True,True,True,5.0,30.0,True,3.0,22.0,False,2.0
TUN_8097,,,2024-10-21 02:30:00,36.73821037374174,10.290168206845824,True,True,True,2.0,26.0,False,5.0,14.0,False,2.0
TUN_8098,,,2024-10-06 01:21:00,36.788150988688265,10.15507513629499,False,,True,2.0,27.0,True,1.0,21.0,,2.0
TUN_8099,Les Berges du Lac,Rue du Lac Michigan,2024-10-27 14:53:00,36.81695136166746,10.103236933786379,,True,True,1.0,36.0,True,5.0,,False,2.0
